name,export_rva,target_rva,target_size,source,status,notes
??8Xfer@@UAEAAV0@AA_N@Z,0x000054A4,0x000054A4,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'bool' transfer operator at slot 36 of the retail vtable
??8Xfer@@UAEAAV0@AAH@Z,0x000054C0,0x000054C0,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'int' transfer operator at slot 31 of the retail vtable
??8Xfer@@UAEAAV0@AA_J@Z,0x000054DC,0x000054DC,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'i64' transfer operator at slot 29 of the retail vtable
??8Xfer@@UAEAAV0@AAI@Z,0x000054F8,0x000054F8,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'uint' transfer operator at slot 30 of the retail vtable
??8Xfer@@UAEAAV0@AAF@Z,0x00005514,0x00005514,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'shrt' transfer operator at slot 33 of the retail vtable
??8Xfer@@UAEAAV0@AAG@Z,0x00005530,0x00005530,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'usht' transfer operator at slot 32 of the retail vtable
??8Xfer@@UAEAAV0@AAM@Z,0x0000554C,0x0000554C,28,Code/GameEngine/Source/Common/System/Xfer.cpp,matched,Open-BFME5 clean C++; Xfer 'real' transfer operator at slot 28 of the retail vtable
??8@YA_NABVGameClientRandomVariable@@0@Z,0x00005568,0x00005568,51,Code/GameEngine/Source/GameClient/ClientRandomValue.cpp,matched,Open-BFME5 clean C++; GameClientRandomVariable equality over type and both Real bounds
??9@YA_NABVGameClientRandomVariable@@0@Z,0x0000559B,0x0000559B,21,Code/GameEngine/Source/GameClient/ClientRandomValue.cpp,matched,Open-BFME5 clean C++; GameClientRandomVariable inequality forwarding to the equality body
?d_0000685e@@YAXXZ,,0x0000685E,10,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_0040685e
?d_00006960@@YAXXZ,,0x00006960,34,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00406960
?d_00006b09@@YAXXZ,,0x00006B09,10,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00406b09
?d_00006cf0@@YAXXZ,,0x00006CF0,34,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00406cf0
?d_00006f80@@YAXXZ,,0x00006F80,241,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00406f80
?d_000071b0@@YAXXZ,,0x000071B0,6,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_004071b0
?d_000072f0@@YAXXZ,,0x000072F0,107,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_004072f0
?d_000074d0@@YAXXZ,,0x000074D0,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_004074d0
?d_00007510@@YAXXZ,,0x00007510,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00407510
?d_00007550@@YAXXZ,,0x00007550,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00407550
?d_00007590@@YAXXZ,,0x00007590,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00407590
?d_000075d0@@YAXXZ,,0x000075D0,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_004075d0
?d_00007610@@YAXXZ,,0x00007610,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00407610
?d_00007650@@YAXXZ,,0x00007650,30,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00407650
?d_00009450@@YAXXZ,,0x00009450,385,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_00409450
?d_000095e0@@YAXXZ,,0x000095E0,569,Code/gen_asm/d_00005cd4.asm,matched,gen-dump;ghidra=FUN_004095e0
?d_0000b730@@YAXXZ,,0x0000B730,908,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040b730
?d_0000bb10@@YAXXZ,,0x0000BB10,295,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040bb10
?d_0000bc60@@YAXXZ,,0x0000BC60,314,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040bc60
?d_0000bda0@@YAXXZ,,0x0000BDA0,174,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040bda0
?d_0000be50@@YAXXZ,,0x0000BE50,205,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040be50
?d_0000c000@@YAXXZ,,0x0000C000,277,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040c000
?d_0000d050@@YAXXZ,,0x0000D050,214,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040d050
?d_0000d540@@YAXXZ,,0x0000D540,118,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040d540
?d_0000daa0@@YAXXZ,,0x0000DAA0,277,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040daa0
?d_0000dea0@@YAXXZ,,0x0000DEA0,102,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040dea0
?d_0000df10@@YAXXZ,,0x0000DF10,5,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=thunk_FUN_004179b0
?d_0000eb60@@YAXXZ,,0x0000EB60,371,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_0040eb60
?d_00011230@@YAXXZ,,0x00011230,122,Code/gen_asm/d_0000b550.asm,matched,gen-dump;ghidra=FUN_00411230
?d_000112aa@@YAXXZ,,0x000112AA,2406,Code/gen_asm/d_000112aa.asm,matched,gen-dump;ghidra=FUN_004112aa
?d_00012190@@YAXXZ,,0x00012190,122,Code/gen_asm/d_000112aa.asm,matched,gen-dump;ghidra=FUN_00412190
?d_0001220a@@YAXXZ,,0x0001220A,2680,Code/gen_asm/d_000112aa.asm,matched,gen-dump;ghidra=FUN_0041220a
?zero@ICoord3D@@QAEXXZ,0x00004DCF,0x00004DCF,11,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord3D zero from EA reference
??4ICoord3D@@QAEAAU0@ABU0@@Z,0x0000353A,0x0000353A,18,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord3D aggregate assignment from EA reference
??8ICoord2D@@QBE_NABUICoord2DBase@@@Z,0x00004CAD,0x00004CAD,28,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord2D equality from EA reference
??9ICoord2D@@QBE_NABUICoord2DBase@@@Z,0x00004CC9,0x00004CC9,28,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord2D inequality from EA reference
?length@ICoord3D@@QBEHXZ,0x00004D95,0x00004D95,58,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord3D integer length from EA reference
??6@YAAAVDebug@@AAV0@ABUICoord2DBase@@@Z,0x00005016,0x00005016,70,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord2DBase debug output from EA reference
??6@YAAAVDebug@@AAV0@ABUICoord3D@@@Z,0x00005121,0x00005121,91,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,Open-BFME5 clean C++; ICoord3D debug output from EA reference
?width@IRegion2D@@QBEHXZ,0x00004D4B,0x00004D4B,6,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion2D width from EA reference
?height@IRegion2D@@QBEHXZ,0x00004D51,0x00004D51,7,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion2D height from EA reference
?width@IRegion3D@@QBEHXZ,0x00004E93,0x00004E93,6,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion3D width from EA reference
?height@IRegion3D@@QBEHXZ,0x00004E99,0x00004E99,7,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion3D height from EA reference
?depth@IRegion3D@@QBEHXZ,0x00004EA0,0x00004EA0,7,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion3D depth from EA reference
??8IRegion2D@@QBE_NABU0@@Z,0x00004D58,0x00004D58,44,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion2D equality from EA reference
??9IRegion2D@@QBE_NABU0@@Z,0x00004D84,0x00004D84,17,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; IRegion2D inequality from EA reference
?width@Region3D@@QBEMXZ,0x00004DDA,0x00004DDA,6,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D width from pinned BFME1 source
?height@Region3D@@QBEMXZ,0x00004DE0,0x00004DE0,7,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D height from pinned BFME1 source
?depth@Region3D@@QBEMXZ,0x00004DE7,0x00004DE7,7,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D depth from pinned BFME1 source
?zero@Region3D@@QAEXXZ,0x00004DEE,0x00004DEE,33,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D zero from EA source with SSE2 retail codegen
?isInRegionNoZ@Region3D@@QBE_NPBVCoord3D@@@Z,0x00004E0F,0x00004E0F,55,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D no-Z containment from EA source
?isInRegionWithZ@Region3D@@QBE_NPBVCoord3D@@@Z,0x00004E46,0x00004E46,77,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region3D with-Z containment from EA source
?width@Region2D@@QBEMXZ,0x00004C28,0x00004C28,6,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Region2D width from pinned BFME1 source
?isInside@Region2D@@QBE_NABVCoord2D@@@Z,0x00004C2E,0x00004C2E,55,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; direct Open-BFME-1 Region2D isInside source
?IsExactlyEqualTo@Region2D@@QBE_NABU1@@Z,0x00004C65,0x00004C65,72,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; direct Open-BFME-1 Region2D exact equality source
?expandBy@Region2D@@QAEXABVCoord2D@@@Z,0x00006423,0x00006423,70,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; verbatim Open-BFME-1 Region2D expandBy source
?expandBy@Region3D@@QAEXABVCoord3D@@@Z,0x00006495,0x00006495,103,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; verbatim Open-BFME-1 Region3D expandBy source
??0Region2D@@QAE@ABVCoord2D@@0@Z,0x00004C06,0x00004C06,34,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 Region2D ctor; LineSegment2D export folded alias
??6@YAAAVDebug@@AAV0@ABUIRegion3D@@@Z,0x000051AB,0x000051AB,47,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 IRegion3D Debug streamer
??6@YAAAVDebug@@AAV0@ABVCoord3D@@@Z,0x000050BA,0x000050BA,103,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 Coord3D Debug streamer; RGBColor folded alias
??6@YAAAVDebug@@AAV0@ABURegion3D@@@Z,0x0000517C,0x0000517C,47,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 Region3D Debug streamer
?getAsInt@RGBColor@@QBEHXZ,0x00004EA7,0x00004EA7,56,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 RGBColor getAsInt with BFME2 O1 codegen
?setFromInt@RGBColor@@QAEXH@Z,0x00004EDF,0x00004EDF,76,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 RGBColor setFromInt with BFME2 SSE2 codegen
??8@YA_NABURGBColor@@0@Z,0x00004F2B,0x00004F2B,58,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 RGBColor equality source
??9@YA_NABURGBColor@@0@Z,0x00004F65,0x00004F65,21,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,Open-BFME5 clean C++; Open-BFME-1 RGBColor inequality source
??6@YAAAVDebug@@AAV0@ABURGBAColorReal@@@Z,0x000051DA,0x000051DA,125,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,
??6@YAAAVDebug@@AAV0@ABURGBAColorInt@@@Z,0x00005257,0x00005257,109,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,
??0RGBColorKeyframe@FXParticleSystem@@QAE@XZ,0x00001E67,0x00001E67,24,Code/Libraries/Source/WWVegas/WWMath/color.cpp,matched,
?rad2deg@@YAMM@Z,0x00003524,0x00003524,11,Code/GameEngine/Source/Common/System/Trig.cpp,matched,
?deg2rad@@YAMM@Z,0x0000352F,0x0000352F,11,Code/GameEngine/Source/Common/System/Trig.cpp,matched,
?GetXVector@Matrix4D@@QBEAAVCoord3D@@AAV2@@Z,0x00004BBF,0x00004BBF,23,Code/Libraries/Source/WWVegas/WWMath/matrix4d.cpp,matched,
?GetYVector@Matrix4D@@QBEAAVCoord3D@@AAV2@@Z,0x00004BD6,0x00004BD6,24,Code/Libraries/Source/WWVegas/WWMath/matrix4d.cpp,matched,
?GetZVector@Matrix4D@@QBEAAVCoord3D@@AAV2@@Z,0x00004BEE,0x00004BEE,24,Code/Libraries/Source/WWVegas/WWMath/matrix4d.cpp,matched,
??YICoord2D@@QAEAAU0@ABUICoord2DBase@@@Z,0x00004CE5,0x00004CE5,19,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,
??ZICoord2D@@QAEAAU0@ABUICoord2DBase@@@Z,0x00004CF8,0x00004CF8,19,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,
?MoveBy@ICoord2D@@QAEAAU1@H@Z,0x00004D3D,0x00004D3D,14,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,
??XICoord2D@@QAEAAU0@H@Z,0x00004D0B,0x00004D0B,25,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,
??_0ICoord2D@@QAEAAU0@H@Z,0x00004D24,0x00004D24,25,Code/Libraries/Source/WWVegas/WWMath/icoord.cpp,matched,
?SetMinVect@Coord3D@@QAEAAV1@XZ,0x00003FA8,0x00003FA8,25,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetMaxVect@Coord3D@@QAEAAV1@XZ,0x00003FC1,0x00003FC1,25,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetZAxis@Coord3D@@QAEAAV1@XZ,0x00003F8C,0x00003F8C,28,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetXAxis@Coord3D@@QAEAAV1@XZ,0x00003F54,0x00003F54,28,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetYAxis@Coord3D@@QAEAAV1@XZ,0x00003F70,0x00003F70,28,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetZero@Coord3D@@QAEAAV1@XZ,0x00003FDA,0x00003FDA,20,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Add2D@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z,0x00003E04,0x00003E04,40,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Sub2D@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z,0x00003E2C,0x00003E2C,40,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Scale2D@Coord3D@@QAEAAV1@ABUCoord3DBase@@M@Z,0x00003E54,0x00003E54,39,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Add@Coord3D@@QAEAAV1@ABVCoord2D@@ABUCoord3DBase@@@Z,0x00003E7B,0x00003E7B,46,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Add@Coord3D@@QAEAAV1@ABUCoord3DBase@@ABVCoord2D@@@Z,0x00003EA9,0x00003EA9,46,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Sub@Coord3D@@QAEAAV1@ABVCoord2D@@ABUCoord3DBase@@@Z,0x00003ED7,0x00003ED7,53,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Sub@Coord3D@@QAEAAV1@ABUCoord3DBase@@ABVCoord2D@@@Z,0x00003F0C,0x00003F0C,46,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Set2D@Coord3D@@QAEAAV1@MM@Z,0x00003F3A,0x00003F3A,26,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?GetLengthSqrd2D@Coord3D@@QBEMXZ,0x000059BF,0x000059BF,20,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?GetLengthSqrd@Coord3D@@QBEMXZ,0x00005A51,0x00005A51,31,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?GetLength2D@Coord3D@@QBEMXZ,0x0000599F,0x0000599F,32,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?GetLength@Coord3D@@QBEMXZ,0x00005A26,0x00005A26,43,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Normalize2D@Coord3D@@QAEMXZ,0x00005AB2,0x00005AB2,53,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Normalize@Coord3D@@QAEMXZ,0x00005A70,0x00005A70,66,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??0Coord3D@@QAE@HHH@Z,0x0000354C,0x0000354C,37,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?set@Coord3D@@QAEXMMM@Z,0x000036AE,0x000036AE,35,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?sub@Coord3D@@QAEXPBUCoord3DBase@@@Z,0x0000367D,0x0000367D,49,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??DCoord3D@@QBEMABUCoord3DBase@@@Z,0x00003C42,0x00003C42,27,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Add@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z,0x00003D04,0x00003D04,55,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Sub@Coord3D@@QAEAAV1@ABUCoord3DBase@@0@Z,0x00003D3B,0x00003D3B,55,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Scale@Coord3D@@QAEAAV1@ABUCoord3DBase@@M@Z,0x00003DA5,0x00003DA5,55,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Negate@Coord3D@@QAEAAV1@XZ,0x00003DDC,0x00003DDC,40,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?crossProduct@Coord3D@@SAXPBV1@0PAV1@@Z,0x0000360C,0x0000360C,95,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?length@Coord3D@@QBEMXZ,0x00003571,0x00003571,69,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??DCoord3D@@QBEMABVCoord2D@@@Z,0x00003C5D,0x00003C5D,19,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??0Coord3D@@QAE@ABVCoord2D@@@Z,0x00003AB3,0x00003AB3,27,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?Scale2D@Coord3D@@QAEAAV1@M@Z,0x00003867,0x00003867,35,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??YCoord3D@@QAEAAV0@ABVCoord2D@@@Z,0x000038B3,0x000038B3,36,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??ZCoord3D@@QAEAAV0@ABVCoord2D@@@Z,0x000038D7,0x000038D7,36,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??YCoord3D@@QAEAAV0@ABUCoord3DBase@@@Z,0x00003CD1,0x00003CD1,51,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??8Coord3D@@QBE_NABV0@@Z,0x00003702,0x00003702,57,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?SetZero@Coord2D@@QAEAAV1@XZ,0x00003AA4,0x00003AA4,15,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?Scale@Coord3D@@QAEAAV1@M@Z,0x00003D72,0x00003D72,51,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?zero@Coord3D@@QAEXXZ,0x0000366B,0x0000366B,18,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?normalize@Coord3D@@QAEXXZ,0x000035B6,0x000035B6,86,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
?GetLengthEstimate2D@Coord3D@@QBEMXZ,0x000037D1,0x000037D1,108,Code/Libraries/Source/WWVegas/WWMath/coord3d.cpp,matched,
??0Coord2D@@QAE@HH@Z,0x0000373B,0x0000373B,26,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?Negate@Coord2D@@QAEAAV1@XZ,0x000038FB,0x000038FB,27,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?IsExactlyEqualTo@Coord2D@@QBE_NABV1@@Z,0x0000383D,0x0000383D,42,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?SetXAxis@Coord2D@@QAEAAV1@XZ,0x00003A4E,0x00003A4E,23,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?SetYAxis@Coord2D@@QAEAAV1@XZ,0x00003A65,0x00003A65,23,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?SetMinVect@Coord2D@@QAEAAV1@XZ,0x00003A7C,0x00003A7C,20,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?SetMaxVect@Coord2D@@QAEAAV1@XZ,0x00003A90,0x00003A90,20,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
??_0Coord2D@@QAEAAV0@M@Z,0x0000388A,0x0000388A,41,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?length@Coord2D@@QBEMXZ,0x00003755,0x00003755,53,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?Rotate@Coord2D@@QAEAAV1@MM@Z,0x0000397B,0x0000397B,64,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?Rotate@Coord2D@@QAEAAV1@AAV1@MM@Z,0x00003A0B,0x00003A0B,67,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
??6@YAAAVDebug@@AAV0@ABVCoord2D@@@Z,0x00004FC8,0x00004FC8,78,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?normalize@Coord2D@@QAEXXZ,0x0000378A,0x0000378A,71,Code/Libraries/Source/WWVegas/WWMath/coord2d.cpp,matched,
?set@?$StringBase@D@@QAEXD@Z,0x0000561A,0x0000561A,15,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?concat@?$StringBase@D@@QAEXD@Z,0x0000564E,0x0000564E,15,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?set@?$StringBase@G@@QAEXG@Z,0x00005683,0x00005683,15,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?concat@?$StringBase@G@@QAEXG@Z,0x000056B8,0x000056B8,15,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?getLength@?$StringBase@D@@QBEHXZ,0x00005808,0x00005808,14,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?str@?$StringBase@D@@QBEPBDXZ,0x000023EE,0x000023EE,16,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?str@?$StringBase@G@@QBEPBGXZ,0x000023FE,0x000023FE,16,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compare@?$StringBase@D@@QBEHABV1@@Z,0x000069D6,0x000069D6,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?concat@?$StringBase@D@@QAEXABV1@@Z,0x00006987,0x00006987,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compareNoCase@?$StringBase@D@@QBEHABV1@@Z,0x00006A00,0x00006A00,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?concat@?$StringBase@G@@QAEXABV1@@Z,0x00006A2A,0x00006A2A,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compare@?$StringBase@G@@QBEHABV1@@Z,0x00006A7A,0x00006A7A,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compareNoCase@?$StringBase@G@@QBEHABV1@@Z,0x00006AA4,0x00006AA4,42,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compare@?$StringBase@D@@QBEHPBD@Z,0x000069B1,0x000069B1,37,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?compare@?$StringBase@G@@QBEHPBG@Z,0x00006A54,0x00006A54,38,Code/Libraries/Source/WWVegas/WWLib/string_base.cpp,matched,
?Detach@CImage@ATL@@QAEPAUHBITMAP__@@XZ,,0x000015A6,34,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?GetDC@CDCCache@CImage@ATL@@QAEPAUHDC__@@XZ,,0x00001514,38,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?ReleaseDC@CDCCache@CImage@ATL@@QAEXPAUHDC__@@@Z,,0x0000153A,46,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?GetDC@CImage@ATL@@QBEPAUHDC__@@XZ,,0x000015C8,43,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?ReleaseDC@CImage@ATL@@QBEXXZ,,0x000015F3,39,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?SetColorTable@CImage@ATL@@QAEXIIPBUtagRGBQUAD@@@Z,,0x0000161A,40,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?IncreaseCImageCount@CInitGDIPlus@CImage@ATL@@QAEXXZ,,0x000014D5,27,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
?ReleaseGDIPlus@CInitGDIPlus@CImage@ATL@@QAEXXZ,,0x000014AE,39,Code/Libraries/Source/ATL/atlimage.cpp,matched,vendored=atl-7.1
